7DFC61027D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61037D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61047D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61057D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61067D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61077D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61087D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC62017D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC62027D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC62037D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC70047D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC70057D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC70067D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC70077D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC70087D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC70097D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC700A7D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC700B7D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC700C7D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71037D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71047D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71057D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71067D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71077D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71087D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC71097D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC710B7D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC710C7D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC710D7D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC80037D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC80047D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC90017D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
82754BBB6ED34D69A0E1F19F6B654EC2	Sensor Hub Red Color
8CC6E0B398C540CCB1D8692940E6994B	Helium Hotspot WiFi Remove
8E400001F3154F609FB8838830DAEA50	Experimental Buttonless DFU
8EC90001F3154F609FB8838830DAEA50	DFU Control Point
8EC90002F3154F609FB8838830DAEA50	DFU Packet
8EC90003F3154F609FB8838830DAEA50	Buttonless DFU Without Bonds
8EC90004F3154F609FB8838830DAEA50	Buttonless DFU With Bonds
932C32BD000247A2835AA8D455B859DD	Philips Hue Light On/Off Toggle
932C32BD000347A2835AA8D455B859DD	Philips Hue Light Brightness Level
932C32BD000547A2835AA8D455B859DD	Philips Hue Light Color
9B3C81D857B14A8AB8DF0E56F7CA51C2	Apple Remote Command
9C4314F28A0C45FDA58DD4A7E64C3A57	Helium Hotspot WiFi MAC Address
9FBF120D630142D98C5825E699A21DBD	Apple Notification Source
A3C875018ED34BDF8A39A01BEBEDE295	Eddystone Capabilities
A3C875028ED34BDF8A39A01BEBEDE295	Eddystone Active Slot
A3C875038ED34BDF8A39A01BEBEDE295	Eddystone Advertising Interval
A3C875048ED34BDF8A39A01BEBEDE295	Eddystone Radio Tx Power
A3C875058ED34BDF8A39A01BEBEDE295	Eddystone (Advanced) Advertised Tx Power
A3C875068ED34BDF8A39A01BEBEDE295	Eddystone Lock State
A3C875078ED34BDF8A39A01BEBEDE295	Eddystone Unlock
A3C875088ED34BDF8A39A01BEBEDE295	Eddystone Public ECDH Key
A3C875098ED34BDF8A39A01BEBEDE295	Eddystone EID Identity Key
A3C8750A8ED34BDF8A39A01BEBEDE295	Eddystone ADV Slot Data
A3C8750B8ED34BDF8A39A01BEBEDE295	Eddystone Advanced Factory Reset
A3C8750C8ED34BDF8A39A01BEBEDE295	Eddystone (Advanced) Remain Connectable
AD79CBCE65DF4BC6BDD48CE2B6B75C59	Sensor Hub IAQ
ADAF0001C33242A893BD25E905756CB8	Adafruit Sensor Measurement Period
ADAF0002C33242A893BD25E905756CB8	Adafruit Sensor Service Version
ADAF010046696C655472616E73666572	Adafruit Version
ADAF0101C33242A893BD25E905756CB8	Adafruit Temperature
ADAF020046696C655472616E73666572	Adafruit Raw TX/RX
ADAF0201C33242A893BD25E905756CB8	Adafruit Acceleration
ADAF0301C33242A893BD25E905756CB8	Adafruit Light Level
ADAF0401C33242A893BD25E905756CB8	Adafruit Gyro
ADAF0501C33242A893BD25E905756CB8	Adafruit Magnetic
ADAF0601C33242A893BD25E905756CB8	Adafruit Pressed
ADAF0701C33242A893BD25E905756CB8	Adafruit Humidity
ADAF0801C33242A893BD25E905756CB8	Adafruit Pressure
ADAF0901C33242A893BD25E905756CB8	Adafruit Pixel Pin
ADAF0902C33242A893BD25E905756CB8	Adafruit Pixel Pin Type
ADAF0903C33242A893BD25E905756CB8	Adafruit Pixel Data
ADAF0904C33242A893BD25E905756CB8	Adafruit Pixel Buffer Size
ADAF0A01C33242A893BD25E905756CB8	Adafruit Color
ADAF0B01C33242A893BD25E905756CB8	Adafruit Sound Samples
ADAF0B02C33242A893BD25E905756CB8	Adafruit Number of Channels
ADAF0C01C33242A893BD25E905756CB8	Adafruit Tone
ADAF0D01C33242A893BD25E905756CB8	Adafruit Quaternions
ADAF0D02C33242A893BD25E905756CB8	Adafruit Calibration In
ADAF0D03C33242A893BD25E905756CB8	Adafruit Calibration Out
ADAF0E01C33242A893BD25E905756CB8	Adafruit Proximity
B833D34FD871422CBF9E8E6EC117D57E	Helium Hotspot Diagnostics
C0953A6D100448C2B382A947F4A0A673	Sensor Hub CO2
C6B2F38C23AB46D8A6ABA3A870BBD5D7	Apple Entity Attribute
D083B2BDBE164600B39761512CA2F5AD	Helium Hotspot Onboarding Key
D435F5DE01A44E7D84BADFD347F60275	Helium Hotspot Assert Location
D75150337E7B45BE803FC8737B171A29	Helium Hotspot WiFi Services
DA2E7828FBCE4E01AE9E261174997C48	SMP Characteristic
DB7F9F3692CE4509A2EFAF72BA38FB48	Sensor Hub Green Color
DF3B16CAC9854DA2A6D29B9B9ABDB858	Helium Hotspot Add Gateway
E125BDA46FB811EABC550242AC130003	Helium Hotspot WiFi Configured Services
E2A00002EC314EC3A97A1C34D87E9878	Edge Impulse Remote Management RX Characteristic
E2A00003EC314EC3A97A1C34D87E9878	Edge Impulse Remote Management TX Characteristic
E5866BD60288447698CAEF7DA6B4D289	Helium Hotspot Ethernet Online
E95D0D2D251D470AA062FA1922DFA9A8	micro:bit Scrolling Delay
E95D1B25251D470AA062FA1922DFA9A8	micro:bit Temperature Period
E95D23C4251D470AA062FA1922DFA9A8	micro:bit Client Requirements
E95D386C251D470AA062FA1922DFA9A8	micro:bit Magnetometer Period
E95D5404251D470AA062FA1922DFA9A8	micro:bit Client Event
E95D5899251D470AA062FA1922DFA9A8	micro:bit Pin AD Configuration
E95D7B77251D470AA062FA1922DFA9A8	micro:bit LED Matrix State
E95D8D00251D470AA062FA1922DFA9A8	micro:bit Pin Data
E95D9250251D470AA062FA1922DFA9A8	micro:bit Temperature
E95D93B1251D470AA062FA1922DFA9A8	micro:bit DFU Control
E95D93EE251D470AA062FA1922DFA9A8	micro:bit LED Text
E95D9715251D470AA062FA1922DFA9A8	micro:bit Magnetometer Bearing
E95D9775251D470AA062FA1922DFA9A8	micro:bit Event
E95DB84C251D470AA062FA1922DFA9A8	micro:bit Requirements
E95DB9FE251D470AA062FA1922DFA9A8	micro:bit Pin I/O Configuration
E95DCA4B251D470AA062FA1922DFA9A8	micro:bit Accelerometer Data
E95DD822251D470AA062FA1922DFA9A8	micro:bit PWM Control
E95DDA90251D470AA062FA1922DFA9A8	micro:bit Button A State
E95DDA91251D470AA062FA1922DFA9A8	micro:bit Button B State
E95DFB11251D470AA062FA1922DFA9A8	micro:bit Magnetometer Data
E95DFB24251D470AA062FA1922DFA9A8	micro:bit Accelerometer Period
EF6801019B3549339B1052FFA9740042	Thingy Device Name
EF6801029B3549339B1052FFA9740042	Thingy Advertising Parameters
EF6801049B3549339B1052FFA9740042	Thingy Connection Parameters
EF6801059B3549339B1052FFA9740042	Thingy Eddystone URL
EF6801069B3549339B1052FFA9740042	Thingy Cloud Token
EF6801079B3549339B1052FFA9740042	Thingy FW Version
EF6801089B3549339B1052FFA9740042	Thingy MTU Request
EF6802019B3549339B1052FFA9740042	Thingy Temperature
EF6802029B3549339B1052FFA9740042	Thingy Pressure
EF6802039B3549339B1052FFA9740042	Thingy Humidity
EF6802049B3549339B1052FFA9740042	Thingy Air Quality
EF6802059B3549339B1052FFA9740042	Thingy Color
EF6802069B3549339B1052FFA9740042	Thingy Configuration
EF6803019B3549339B1052FFA9740042	Thingy LED State
EF6803029B3549339B1052FFA9740042	Thingy Button State
EF6803039B3549339B1052FFA9740042	Thingy EXT Pin
EF6804019B3549339B1052FFA9740042	Thingy Motion Config
EF6804029B3549339B1052FFA9740042	Thingy Tap
EF6804039B3549339B1052FFA9740042	Thingy Orientation
EF6804049B3549339B1052FFA9740042	Thingy Quaternion
EF6804059B3549339B1052FFA9740042	Thingy Pedometer
EF6804069B3549339B1052FFA9740042	Thingy Raw Data
EF6804079B3549339B1052FFA9740042	Thingy Euler
EF6804089B3549339B1052FFA9740042	Thingy Rotation Matrix
EF6804099B3549339B1052FFA9740042	Thingy Heading
EF68040A9B3549339B1052FFA9740042	Thingy Gravity Vector
EF6805019B3549339B1052FFA9740042	Thingy Sound Config
EF6805029B3549339B1052FFA9740042	Thingy Speaker Data
EF6805039B3549339B1052FFA9740042	Thingy Speaker Status
EF6805049B3549339B1052FFA9740042	Thingy Microphone
F000FFC104514000B000000000000000	Texas Instruments Image Identify
F000FFC204514000B000000000000000	Texas Instruments Image Block
F000FFC504514000B000000000000000	Texas Instruments OAD Control
F5D2EAB541E84F7CAEF7C9FFF4C544C0	Sensor Hub Blue Color
FA3CF070D0C7466896C486125C8AC5DF	Sensor Hub Battery
FE2C1233836648148EB001DE32100BEA	Fast Pair Model ID
FE2C1234836648148EB001DE32100BEA	Fast Pair Key-based Pairing
FE2C1235836648148EB001DE32100BEA	Fast Pair Passkey
FE2C1236836648148EB001DE32100BEA	Fast Pair Account Key
FE2C1237836648148EB001DE32100BEA	Fast Pair Data
